128	full_inoco8163_tb_jz_m	inoco8163_tb_jz_m	alps	alps	inoco8163_tb_jz_m
samsung/a3lteuh/a3lte:4.4.4/KTU84P/A300YZUJU1AOJ1:user/release-keys	a3lteuh	a3lte	samsung	samsung	SM-A300YZ
samsung/a3lteuh/a3lte:4.4.4/KTU84P/A300YZUJU1AOA6:user/release-keys	a3lteuh	a3lte	samsung	samsung	SM-A300YZ
samsung/a3ltezt/a3ltezt:5.0.2/LRX22G/A300YZZTS1BRH1:user/release-keys	a3ltezt	a3ltezt	samsung	samsung	SM-A300YZ
samsung/a3ltezt/a3ltezt:5.0.2/LRX22G/A300YZZTS1BQD1:user/release-keys	a3ltezt	a3ltezt	samsung	samsung	SM-A300YZ
samsung/a3ltezt/a3ltezt:5.0.2/LRX22G/A300YZZTS1BPI1:user/release-keys	a3ltezt	a3ltezt	samsung	samsung	SM-A300YZ
samsung/a3ltezt/a3ltezt:5.0.2/LRX22G/A300YZZTS1BPG2:user/release-keys	a3ltezt	a3ltezt	samsung	samsung	SM-A300YZ
samsung/a3ltezt/a3ltezt:5.0.2/LRX22G/A300YZZTU1BOK2:user/release-keys	a3ltezt	a3ltezt	samsung	samsung	SM-A300YZ
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CSB2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRK1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRJ1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRG2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRD2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRC1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRB1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU4CRA3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQL4:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQL3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQL2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQL1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXS3BQL1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQK5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQI8:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQI4:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQI2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXS3BQH2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXS3BQH1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQH3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQH1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQG3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXS3BQG1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQG2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQG1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQF5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:7.0/NRD90M/A310FXXU3CQE6:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQE3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQE1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQD2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQC8:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXS3BQC5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQC3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU3BQC2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQB3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQB6:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQB1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQA8:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQAA:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQA4:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQA5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BQA3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPL5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPK6:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPK5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPK2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJF:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJ6:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJB:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJ5:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJ4:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJ3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPJ1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPI8:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPI3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPH9:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPH8:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPH3:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPH2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPGD:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPGB:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPGA:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:6.0.1/MMB29K/A310FXXU2BPG6:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU2APE2:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU2APE1:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU2APDC:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU2APDA:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU2APD7:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU2APD6:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU1APBB:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU1APB7:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU1AOLI:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU1AOL8:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xeltexx/a3xelte:5.1.1/LMY47X/A310FXXU1AOL7:user/release-keys	a3xeltexx	a3xelte	samsung	samsung	SM-A310F
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU3CSA2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBS3CRKA:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBS3CRK8:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBS3CRK7:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBS3CRK2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBS3CRK3:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU3CRG1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU3CRF4:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU3CRA1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU2CQL5:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBS2CQL1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU2CQJ1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU2CQG2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU2CQG1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU2CQF2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:7.0/NRD90M/A310MUBU2CQE6:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BQC1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BQB3:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BQB2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BQA1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BPL1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BPK1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BPI5:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BPI4:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BPI3:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:6.0.1/MMB29K/A310MUBU2BPI1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU2APG1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU2APF1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU2APE2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU2APE1:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU2APD4:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU2APC3:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU1APB2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU1APA2:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xelteub/a3xelte:5.1.1/LMY47X/A310MUBU1AOL7:user/release-keys	a3xelteub	a3xelte	samsung	samsung	SM-A310M
samsung/a3xeltekx/a3xeltekx:7.0/NRD90M/A310N0KOS1CTJ2:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:7.0/NRD90M/A310N0KOU1CQL2:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:7.0/NRD90M/A310N0KOU1CQJ1:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:7.0/NRD90M/A310N0KOU1CQF1:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:6.0.1/MMB29K/A310N0KOU1BQB1:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:6.0.1/MMB29K/A310N0KOU1BQA2:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:6.0.1/MMB29K/A310N0KOU1BPI5:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:6.0.1/MMB29K/A310N0KOU1BPI4:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:6.0.1/MMB29K/A310N0KOU1BPFA:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:5.1.1/LMY47X/A310N0KOU1APF6:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltekx/a3xeltekx:5.1.1/LMY47X/A310N0KOU1APE1:user/release-keys	a3xeltekx	a3xeltekx	samsung	samsung	SM-A310N0
samsung/a3xeltedo/a3xelte:7.0/NRD90M/A310YDVU4CRA3:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:7.0/NRD90M/A310YDVU3CQK1:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:7.0/NRD90M/A310YDVU3CQE2:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:7.0/NRD90M/A310YDVU3CQE2:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:6.0.1/MMB29K/A310YDVU2BQB2:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:6.0.1/MMB29K/A310YDVS2BPL1:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:6.0.1/MMB29K/A310YDVU2BPG1:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:5.1.1/LMY47X/A310YDVU2APD4:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3xeltedo/a3xelte:5.1.1/LMY47X/A310YDVU1APB3:user/release-keys	a3xeltedo	a3xelte	samsung	samsung	SM-A310Y
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXS5CSK1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXU4CRL1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXU4CRJ1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXS4CRJ1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXU4CRH1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXU3CRF2:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXU3CRE5:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU3BRE1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:8.0.0/R16NW/A320FXXU3CRD4:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU3BRB1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU3BRA1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQK2:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQI3:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQI4:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQI2:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQH6:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQH5:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQH4:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQG6:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:7.0/NRD90M/A320FXXU2BQG5:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:6.0.1/MMB29K/A320FXXU2AQF2:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:6.0.1/MMB29K/A320FXXU1AQD1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:6.0.1/MMB29K/A320FXXU1AQC2:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:6.0.1/MMB29K/A320FXXU1AQA3:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:6.0.1/MMB29K/A320FXXU1AQA1:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a3y17ltexx/a3y17lte:6.0.1/MMB29K/A320FXXU1APLD:user/release-keys	a3y17ltexx	a3y17lte	samsung	samsung	SM-A320F
samsung/a5ltezc/a5ltechn:6.0.1/MMB29M/A5000ZCS1CRG1:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezc/a5ltechn:6.0.1/MMB29M/A5000ZCU1CQK1:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezc/a5ltechn:6.0.1/MMB29M/A5000ZCU1CQG2:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezc/a5ltechn:5.0.2/LRX22G/A5000ZCU1BQB2:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezc/a5ltechn:5.0.2/LRX22G/A5000ZCS1BPI1:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezc/a5ltechn:5.0.2/LRX22G/A5000ZCS1BPG2:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezc/a5ltechn:5.0.2/LRX22G/A5000ZCU1BPC1:user/release-keys	a5ltezc	a5ltechn	samsung	samsung	SM-A5000
samsung/a5ltezh/a5ltezh:5.0.2/LRX22G/A5000ZHS1BPG1:user/release-keys	a5ltezh	a5ltezh	samsung	samsung	SM-A5000
samsung/a5ltezh/a5ltezh:5.0.2/LRX22G/A5000ZHU1BOL3:user/release-keys	a5ltezh	a5ltezh	samsung	samsung	SM-A5000
samsung/a5ltectc/a5ltectc:6.0.1/MMB29M/A5009KEU1CRK1:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
samsung/a5ltectc/a5ltectc:6.0.1/MMB29M/A5009KEU1CQK1:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
samsung/a5ltectc/a5ltectc:6.0.1/MMB29M/A5009KEU1CQG2:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
samsung/a5ltectc/a5ltectc:5.0.2/LRX22G/A5009KES1BQC1:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
samsung/a5ltectc/a5ltectc:5.0.2/LRX22G/A5009KES1BPL2:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
samsung/a5ltectc/a5ltectc:5.0.2/LRX22G/A5009KES1BPI2:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
samsung/a5ltectc/a5ltectc:5.0.2/LRX22G/A5009KEU1BPE1:user/release-keys	a5ltectc	a5ltectc	samsung	samsung	SM-A5009
